brsr_id,gri_code,gri_disclosure,esrs_datapoint_id,esrs_sheet,esrs_topic_code,esrs_dr,esrs_name,esrs_data_type,brsr_match_type,brsr_mapping_semantics,brsr_evidence_source,gri_esrs_match_level,expansion_count,expansion_class,interop_support,evidence_tier
P6-E2,3-3,3-3,S3-4_03,ESRS S3,S3,S3-4,Description of additional initiatives or processes with primary purpose of delivering positive impacts for affected communities,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_04,ESRS S3,S3,S3-4,Description of how effectiveness of actions or initiatives in delivering outcomes for affected communities is tracked and assessed,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_05,ESRS S3,S3,S3-4,Description of processes to identifying what action is needed and appropriate in response to particular actual or potential material negative impact on affected communities,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_06,ESRS S3,S3,S3-4,Description of approach to taking action in relation to specific material negative impacts on affected communities,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_10,ESRS S3,S3,S3-4,Disclosure of whether and how it is ensured that own practices do not cause or contribute to material negative impacts on affected communities,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_11,ESRS S3,S3,S3-4,Disclosure of severe human rights issues and incidents connected to affected communities,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_12,ESRS S3,S3,S3-4,Disclosure of resources allocated to management of material impacts,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_15,ESRS S3,S3,S3-4,Disclosure of whether and how affected communities  play role in decisions regarding design and implementation of programmes or investments,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-4_19,ESRS S3,S3,S3-4,Description of internal functions that are involved in managing impacts and types of action taken by internal functions to address negative and advance positive impacts,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3.MDR-A_13-14,ESRS S3,ESRS 2,mdr_no_a,Disclosures to be reported if the undertaking has not adopted actions,,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3.MDR-T_01-13,ESRS S3,S3,S3-5,"Targets set to manage material impacts, risks and opportunities related to affected communities [see ESRS 2 - MDR-T]",MDR-T,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-5_02,ESRS S3,S3,S3-5,Disclosure of whether and how affected communities  were engaged directly in tracking performance against targets,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-5_03,ESRS S3,S3,S3-5,Disclosure of whether and how affected communities  were engaged directly in identifying lessons or improvements as result of undertaking’s performance,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3-5_06,ESRS S3,S3,S3-5,Disclosure of references to standards or commitments on which target is based,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S3.MDR-T_14-19,ESRS S3,ESRS 2,mdr_no_t,Disclosures to be reported if the undertaking has not adopted targets,,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4.SBM-3_04,ESRS S4,S4,S4.SBM-3,Material negative impacts occurrence (consumers and end-users),semi-narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4.SBM-3_05,ESRS S4,S4,S4.SBM-3,Description of activities that result in positive impacts and types of  consumers and end-users that are positively affected or could be positively affected,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4.MDR-P_07-08,ESRS S4,ESRS 2,mdr_no_p,Disclosures to be reported in case the undertaking has not adopted policies,,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-2_01,ESRS S4,S4,S4-2,Disclosure of whether and how perspectives of consumers and end-users inform decisions or activities aimed at managing actual and potential impacts,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-2_07,ESRS S4,S4,S4-2,Statement in case the undertaking has not adopted a general process to engage with consumers and/or end-users,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-2_08,ESRS S4,S4,S4-2,Disclosure of timeframe for adoption of general process to engage with  consumers and end-users   in case the undertaking has not adopted a general process for engageme,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-3_07,ESRS S4,S4,S4-3,Statement in case the undertaking has not adopted a general process to engage with consumers and/or end-users,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-3_08,ESRS S4,S4,S4-3,Disclosure of timeframe for channel or processes for raising concerns to be in place,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4.MDR-A_01-12,ESRS S4,S4,S4-4,"Action plans and resources to manage its material impacts, risks, and opportunities related to consumers and end-users [see ESRS 2 - MDR-A]",MDR-A,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_01,ESRS S4,S4,S4-4,"Description of action planned or underway to prevent, mitigate or remediate material negative impacts on consumers and end-users",narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_02,ESRS S4,S4,S4-4,Description of whether and how action has been taken to provide or enable remedy in relation to an actual material impact,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_03,ESRS S4,S4,S4-4,Description of additional initiatives or processes with primary purpose of delivering positive impacts for consumers and end-users,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_04,ESRS S4,S4,S4-4,Description of how effectiveness of actions or initiatives in delivering outcomes for consumers and end-users is tracked and assessed,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_05,ESRS S4,S4,S4-4,Description of approach to identifying what action is needed and appropriate in response to particular actual or potential material negative impact on  consumers and end-users,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_06,ESRS S4,S4,S4-4,Description of approach to taking action in relation to specific material impacts on consumers and end-users,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_11,ESRS S4,S4,S4-4,Disclosure of severe human rights issues and incidents connected to consumers and/or end-users,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_12,ESRS S4,S4,S4-4,Disclosure of resources allocated to management of material impacts,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_15,ESRS S4,S4,S4-4,Disclosure of how consumers and end-users play role in decisions regarding design and implementation of programmes or processes,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-4_18,ESRS S4,S4,S4-4,Description of internal functions that are involved in managing impacts and types of action taken by internal functions to address negative and advance positive impacts,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4.MDR-A_13-14,ESRS S4,ESRS 2,mdr_no_a,Disclosures to be reported if the undertaking has not adopted actions,,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4.MDR-T_01-13,ESRS S4,S4,S4-5,"Targets set to manage material impacts, risks and opportunities related to consumers and end-users [see ESRS 2 - MDR-T]",MDR-T,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-5_02,ESRS S4,S4,S4-5,Disclosure of whether and how consumers and end-users were engaged directly in tracking performance against targets,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-5_03,ESRS S4,S4,S4-5,Disclosure of whether and how consumers and end-users were engaged directly in identifying lessons or improvements as result of undertaking’s performance,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4-5_06,ESRS S4,S4,S4-5,Disclosure of references to standards or commitments on which target is based,narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,S4.MDR-T_14-19,ESRS S4,ESRS 2,mdr_no_t,Disclosures to be reported if the undertaking has not adopted targets,,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,G1-2_02,ESRS G1,G1,G1-2,"Description of approaches in regard to relationships with suppliers, taking account risks related to supply chain and impacts on sustainability matters",narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,G1.MDR-P_07-08,ESRS G1,ESRS 2,mdr_no_p,Disclosures to be reported in case the undertaking has not adopted policies,,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,G1-3_04,ESRS G1,G1,G1-3,"Disclosure of plans to adopt procedures to prevent, detect, and address allegations or incidents of corruption or bribery in case of no procedure",narrative,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,G1.MDR-A_01-12,ESRS G1,G1,G1-4,"Action plans and resources to manage its material impacts, risks, and opportunities related to corruption and bribery [see ESRS 2 - MDR-A]",MDR-A,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E2,3-3,3-3,G1.MDR-A_13-14,ESRS G1,ESRS 2,mdr_no_a,Disclosures to be reported if the undertaking has not adopted actions,,can_be_covered_by,partial,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,BP-2_24,ESRS 2,ESRS 2,BP-2,Description of any time-bound targets set related to sustainability matters assessed to be material (phase-in) and progress made towards achieving those targets,narrative/numerical,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,BP-2_25,ESRS 2,ESRS 2,BP-2,Description of policies related to sustainability matters assessed to be material (phase-in),narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,BP-2_26,ESRS 2,ESRS 2,BP-2,"Description of actions taken to identify, monitor, prevent, mitigate, remediate or bring end to actual or potential adverse impacts related to sustainability matters assessed to be material (phase-in) and result of such actions",narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,BP-2_27,ESRS 2,ESRS 2,BP-2,Disclosure of metrics related to sustainability matters assessed to be material (phase-in),narrative/numerical,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,SBM-1_21,ESRS 2,ESRS 2,SBM-1,"Description of sustainability-related goals in terms of significant groups of products and services, customer categories, geographical areas and relationships with stakeholders",narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,SBM-3_04,ESRS 2,ESRS 2,SBM-3,Disclosure of how material negative and positive impacts affect (or are likely to affect) people or environment,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,SBM-3_07,ESRS 2,ESRS 2,SBM-3,Description of nature of activities or business relationships through which undertaking is involved with material impacts,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-P_01,ESRS 2 MDR,ESRS 2,MDR-P,Description of key contents of policy,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-A_01,ESRS 2 MDR,ESRS 2,MDR-A,Disclosure of key action,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-A_04,ESRS 2 MDR,ESRS 2,MDR-A,"Description of key action taken, and its results, to provide for and cooperate in or support provision of remedy for those harmed by actual material impacts",narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-A_05,ESRS 2 MDR,ESRS 2,MDR-A,Disclosure of quantitative and qualitative information regarding progress of actions or action plans disclosed in prior periods,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-A_06,ESRS 2 MDR,ESRS 2,MDR-A,Disclosure of the type of current and future financial and other resources allocated to the action plan (Capex and Opex),narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-M_01,ESRS 2 MDR,ESRS 2,MDR-M,"Description of metric used to evaluate performance and effectiveness, in relation to material impact, risk or opportunity",narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-T_02,ESRS 2 MDR,ESRS 2,MDR-T,Measurable target,Decimal/Percent/narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-T_04,ESRS 2 MDR,ESRS 2,MDR-T,Description of scope of target,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-T_05,ESRS 2 MDR,ESRS 2,MDR-T,Baseline value,Integer,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-T_07,ESRS 2 MDR,ESRS 2,MDR-T,Period to which target applies,semi-narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-T_09,ESRS 2 MDR,ESRS 2,MDR-T,Description of methodologies and significant assumptions used to define target,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-T_10,ESRS 2 MDR,ESRS 2,MDR-T,Target related to environmental matters is based on conclusive scientific evidence,semi-narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-T_13,ESRS 2 MDR,ESRS 2,MDR-T,Description of performance against disclosed target,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-P_07,ESRS 2 MDR,ESRS 2,MDR-P,Disclosure of reasons for not having adopted policies,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-P_08,ESRS 2 MDR,ESRS 2,MDR-P,Disclosure of timeframe in which the undertakings aims to adopt policies,narrative,direct,direct,table1,disclosure,186,very_high,direct,review
P6-E9,3-3-D-I-II,3-3,MDR-P_09,ESRS 2 MDR,ESRS 2,MDR-P,Sustainability matter(s) for which policies have not been adopted,semi-narrative,direct,direct,table1,disclosure,186,very_high,direct,review
